ride_id,started_at,ended_at,member_casual,ride_length_min,day_name,hour,month,season,rideable_type,is_weekend,ride_category
5E46529D752C5497,1/29/2025 7:35,1/29/2025 7:47,member,12,Wednesday,7,January,Winter,classic_bike,FALSE,0-15min
C8492F9F62090D62,1/28/2025 17:25,1/28/2025 17:40,member,15.51666667,Tuesday,17,January,Winter,classic_bike,FALSE,16-30min
75BAA78604B24366,1/25/2025 14:41,1/25/2025 14:54,member,13.08333333,Saturday,14,January,Winter,classic_bike,TRUE,0-15min
C9CF21966E076CDC,1/25/2025 14:36,1/25/2025 14:45,member,9.566666667,Saturday,14,January,Winter,electric_bike,TRUE,0-15min
DA6D20760DA67772,1/21/2025 7:38,1/21/2025 7:47,member,9.083333333,Tuesday,7,January,Winter,classic_bike,FALSE,0-15min
A87ECB0F4D60793D,1/22/2025 20:56,1/22/2025 21:26,member,29.21666667,Wednesday,20,January,Winter,classic_bike,FALSE,16-30min
2AB2E36E089B505A,1/8/2025 19:11,1/8/2025 19:16,member,4.516666667,Wednesday,19,January,Winter,electric_bike,FALSE,0-15min
54FB40D97D157530,1/12/2025 15:21,1/12/2025 15:23,member,2.15,Sunday,15,January,Winter,electric_bike,TRUE,0-15min
93A75FBF7D8B7DD2,1/2/2025 20:51,1/2/2025 21:02,member,10.83333333,Thursday,20,January,Winter,electric_bike,FALSE,0-15min
3669677151A4E5AC,1/5/2025 6:48,1/5/2025 6:55,member,6.833333333,Sunday,6,January,Winter,electric_bike,TRUE,0-15min
D2EFD83AA0A5235D,1/17/2025 17:03,1/17/2025 17:11,member,8.55,Friday,17,January,Winter,classic_bike,FALSE,0-15min
74980A948E995DFD,1/31/2025 18:49,1/31/2025 18:58,member,8.9,Friday,18,January,Winter,electric_bike,FALSE,0-15min
A4BD793C5E95D546,1/9/2025 6:35,1/9/2025 6:48,member,13.38333333,Thursday,6,January,Winter,classic_bike,FALSE,0-15min
0CE89BCAB98D9C39,1/16/2025 17:23,1/16/2025 17:33,member,9.833333333,Thursday,17,January,Winter,electric_bike,FALSE,0-15min
17D04116C3730E9A,1/23/2025 17:27,1/23/2025 17:34,member,7.1,Thursday,17,January,Winter,classic_bike,FALSE,0-15min
A778E48DC4317240,1/28/2025 11:32,1/28/2025 11:36,member,3.933333333,Tuesday,11,January,Winter,electric_bike,FALSE,0-15min
1CC94A729F5549D9,1/2/2025 13:40,1/2/2025 13:45,member,5.383333333,Thursday,13,January,Winter,electric_bike,FALSE,0-15min
1459089481D8004C,1/17/2025 13:12,1/17/2025 13:14,member,1.95,Friday,13,January,Winter,classic_bike,FALSE,0-15min
0C98F126A7090F1F,1/13/2025 18:13,1/13/2025 18:20,member,7.3,Monday,18,January,Winter,electric_bike,FALSE,0-15min
B7245280A6B70C86,1/16/2025 7:11,1/16/2025 7:32,member,21.55,Thursday,7,January,Winter,classic_bike,FALSE,16-30min
9C9C585C416A2DCA,1/31/2025 23:20,1/31/2025 23:34,member,13.93333333,Friday,23,January,Winter,classic_bike,FALSE,0-15min
032C3D73B1A2197E,1/31/2025 17:12,1/31/2025 17:48,member,36.18333333,Friday,17,January,Winter,classic_bike,FALSE,31-60min
F5F6AFE75F4CDD40,1/10/2025 18:03,1/10/2025 18:07,member,4.283333333,Friday,18,January,Winter,electric_bike,FALSE,0-15min
F4F2BC0AB0704725,1/4/2025 17:29,1/4/2025 17:41,member,11.28333333,Saturday,17,January,Winter,classic_bike,TRUE,0-15min
0CC97CAD000E6296,1/7/2025 14:20,1/7/2025 14:30,member,9.816666667,Tuesday,14,January,Winter,electric_bike,FALSE,0-15min
D3208E9348DAD5F9,1/29/2025 17:10,1/29/2025 17:15,member,4.833333333,Wednesday,17,January,Winter,electric_bike,FALSE,0-15min
C69E26322E6C979E,1/25/2025 18:41,1/25/2025 18:49,member,7.95,Saturday,18,January,Winter,electric_bike,TRUE,0-15min
9F2CD9B1E23F34F9,1/29/2025 21:45,1/29/2025 21:53,member,8.683333333,Wednesday,21,January,Winter,classic_bike,FALSE,0-15min
C1FDD3D35B0DB130,1/9/2025 8:02,1/9/2025 8:25,member,22.98333333,Thursday,8,January,Winter,classic_bike,FALSE,16-30min
350D4B22EFE869D7,1/31/2025 7:59,1/31/2025 8:33,member,34.68333333,Friday,7,January,Winter,classic_bike,FALSE,31-60min
20C45A64FFE427A3,1/2/2025 17:32,1/2/2025 17:35,member,2.716666667,Thursday,17,January,Winter,electric_bike,FALSE,0-15min
EBA36657B08B737E,1/17/2025 16:19,1/17/2025 16:53,member,34.48333333,Friday,16,January,Winter,electric_bike,FALSE,31-60min
A2E3057672CC0F33,1/15/2025 8:16,1/15/2025 8:52,member,35.46666667,Wednesday,8,January,Winter,classic_bike,FALSE,31-60min
821CDC410600E0B0,1/23/2025 8:20,1/23/2025 8:46,member,25.85,Thursday,8,January,Winter,classic_bike,FALSE,16-30min
F73393A8BBE43F45,1/12/2025 11:55,1/12/2025 12:19,member,24.1,Sunday,11,January,Winter,classic_bike,TRUE,16-30min
1F31CB8188BF16B3,1/9/2025 14:16,1/9/2025 14:31,member,14.91666667,Thursday,14,January,Winter,classic_bike,FALSE,0-15min
7F0A3B16F16F15C5,1/1/2025 10:57,1/1/2025 11:01,member,4.583333333,Wednesday,10,January,Winter,classic_bike,FALSE,0-15min
37AE5DFC1FC90F13,1/16/2025 17:33,1/16/2025 17:49,member,16.05,Thursday,17,January,Winter,classic_bike,FALSE,16-30min
83922157CF27B50A,1/28/2025 16:32,1/28/2025 16:39,member,6.933333333,Tuesday,16,January,Winter,electric_bike,FALSE,0-15min
AA569F3F78946735,1/17/2025 14:37,1/17/2025 14:45,casual,8.033333333,Friday,14,January,Winter,electric_bike,FALSE,0-15min
0862B203D29652F7,1/6/2025 7:47,1/6/2025 7:55,member,8.15,Monday,7,January,Winter,electric_bike,FALSE,0-15min
296FDE94A09E7B27,1/24/2025 13:14,1/24/2025 13:18,member,3.933333333,Friday,13,January,Winter,electric_bike,FALSE,0-15min
0051CD3A314321B1,1/15/2025 14:48,1/15/2025 14:52,member,3.916666667,Wednesday,14,January,Winter,electric_bike,FALSE,0-15min
C222D124C0366B75,1/24/2025 10:57,1/24/2025 11:01,member,3.433333333,Friday,10,January,Winter,electric_bike,FALSE,0-15min
31742F27F82171E7,1/6/2025 11:46,1/6/2025 11:52,member,6.466666667,Monday,11,January,Winter,classic_bike,FALSE,0-15min
D15E9E27264471EC,1/27/2025 16:00,1/27/2025 16:30,member,29.71666667,Monday,16,January,Winter,classic_bike,FALSE,16-30min
C7BAFBDFB375B97B,1/29/2025 11:44,1/29/2025 11:55,member,10.51666667,Wednesday,11,January,Winter,classic_bike,FALSE,0-15min
BC0BE03C1F1845BB,1/2/2025 18:00,1/2/2025 18:08,member,8.3,Thursday,18,January,Winter,electric_bike,FALSE,0-15min
629F0920B896F657,1/4/2025 11:13,1/4/2025 11:25,member,11.88333333,Saturday,11,January,Winter,classic_bike,TRUE,0-15min
59B635587B342004,1/25/2025 14:58,1/25/2025 15:10,member,11.41666667,Saturday,14,January,Winter,classic_bike,TRUE,0-15min
7FC0DA14B4988559,1/9/2025 10:07,1/9/2025 10:14,member,6.75,Thursday,10,January,Winter,electric_bike,FALSE,0-15min
E93C098038EEEF57,1/17/2025 21:54,1/17/2025 22:00,casual,6.283333333,Friday,21,January,Winter,electric_bike,FALSE,0-15min
D6AC0252573A4E0B,1/23/2025 14:01,1/23/2025 14:08,member,7.333333333,Thursday,14,January,Winter,electric_bike,FALSE,0-15min
B8743C2D80493CE6,1/21/2025 8:27,1/21/2025 8:33,member,5.483333333,Tuesday,8,January,Winter,classic_bike,FALSE,0-15min
2CE7C48ECA233148,1/6/2025 17:14,1/6/2025 17:33,member,18.91666667,Monday,17,January,Winter,classic_bike,FALSE,16-30min
977F273F53622837,1/20/2025 14:56,1/20/2025 15:07,member,11.16666667,Monday,14,January,Winter,classic_bike,FALSE,0-15min
7F2B13D074B01C6F,1/29/2025 9:11,1/29/2025 9:26,member,15.5,Wednesday,9,January,Winter,electric_bike,FALSE,16-30min
9F75EEAE3D3E32BB,1/19/2025 13:57,1/19/2025 14:05,member,8.5,Sunday,13,January,Winter,electric_bike,TRUE,0-15min
A45446EB160B0587,1/1/2025 16:04,1/1/2025 16:09,casual,4.766666667,Wednesday,16,January,Winter,electric_bike,FALSE,0-15min
7B1C171D5D2742A0,1/29/2025 7:33,1/29/2025 7:46,member,13,Wednesday,7,January,Winter,classic_bike,FALSE,0-15min
BC378BE62A9D70D6,1/13/2025 7:05,1/13/2025 7:10,member,5.666666667,Monday,7,January,Winter,classic_bike,FALSE,0-15min
A23438EF55B0A5CB,1/17/2025 15:38,1/17/2025 15:40,member,2.9,Friday,15,January,Winter,classic_bike,FALSE,0-15min
386C13E139099DF9,1/10/2025 5:54,1/10/2025 5:58,member,4.016666667,Friday,5,January,Winter,classic_bike,FALSE,0-15min
6879A56B5E21D0ED,1/3/2025 11:37,1/3/2025 12:28,member,51.1,Friday,11,January,Winter,classic_bike,FALSE,31-60min
0AC8B30A3D8C1216,1/22/2025 19:25,1/22/2025 19:30,member,4.966666667,Wednesday,19,January,Winter,classic_bike,FALSE,0-15min
8936FD4860CA9C08,1/4/2025 23:58,1/5/2025 0:03,member,5.15,Saturday,23,January,Winter,classic_bike,TRUE,0-15min
939364CA5C22589F,1/1/2025 1:34,1/1/2025 1:49,member,14.21666667,Wednesday,1,January,Winter,classic_bike,FALSE,0-15min
34BDE28AE2241B73,1/10/2025 7:45,1/10/2025 7:59,member,14,Friday,7,January,Winter,electric_bike,FALSE,0-15min
309A37469BADECA0,1/12/2025 13:48,1/12/2025 14:54,casual,65.55,Sunday,13,January,Winter,electric_bike,TRUE,61-120min
98F54BA10FA16A3F,1/9/2025 9:14,1/9/2025 9:26,member,12.28333333,Thursday,9,January,Winter,electric_bike,FALSE,0-15min
5258E1B6E5927757,1/16/2025 9:01,1/16/2025 9:13,member,12.15,Thursday,9,January,Winter,electric_bike,FALSE,0-15min
655FAE5856C0587F,1/9/2025 13:20,1/9/2025 13:28,member,7.383333333,Thursday,13,January,Winter,electric_bike,FALSE,0-15min
43F4B1A83CDD2B63,1/8/2025 14:56,1/8/2025 15:08,member,11.76666667,Wednesday,14,January,Winter,classic_bike,FALSE,0-15min
E497F96591C093B2,1/9/2025 20:50,1/9/2025 21:02,member,11.96666667,Thursday,20,January,Winter,classic_bike,FALSE,0-15min
D91B0054826342B6,1/12/2025 14:11,1/12/2025 14:21,member,9.616666667,Sunday,14,January,Winter,classic_bike,TRUE,0-15min
6EC3F01C2E598226,1/29/2025 19:01,1/29/2025 19:07,member,5.883333333,Wednesday,19,January,Winter,electric_bike,FALSE,0-15min
1E1BEA441D1C8AE5,1/23/2025 22:53,1/23/2025 22:55,member,2.583333333,Thursday,22,January,Winter,classic_bike,FALSE,0-15min
BBCC3357AB198F36,1/21/2025 9:41,1/21/2025 9:50,casual,8.65,Tuesday,9,January,Winter,classic_bike,FALSE,0-15min
4978A691668857B2,1/11/2025 22:13,1/11/2025 22:18,casual,4.766666667,Saturday,22,January,Winter,electric_bike,TRUE,0-15min
F1B7B48E095BF00F,1/3/2025 7:41,1/3/2025 7:49,member,8.516666667,Friday,7,January,Winter,electric_bike,FALSE,0-15min
FD81939F0D327147,1/4/2025 13:35,1/4/2025 13:40,member,4.216666667,Saturday,13,January,Winter,electric_bike,TRUE,0-15min
05D5C06127805597,1/15/2025 11:37,1/15/2025 11:47,member,10.11666667,Wednesday,11,January,Winter,classic_bike,FALSE,0-15min
9957F3D8B9FD6191,1/23/2025 17:37,1/23/2025 17:50,member,12.8,Thursday,17,January,Winter,classic_bike,FALSE,0-15min
E13AEE7D8694D76D,1/3/2025 8:29,1/3/2025 8:35,member,5.783333333,Friday,8,January,Winter,electric_bike,FALSE,0-15min
3785E5FD8D8D4594,1/8/2025 12:34,1/8/2025 12:46,member,11.41666667,Wednesday,12,January,Winter,electric_bike,FALSE,0-15min
14EA4C940F5B16C2,1/16/2025 16:47,1/16/2025 16:56,member,8.666666667,Thursday,16,January,Winter,electric_bike,FALSE,0-15min
C8A7CB75D7BCC8D6,1/13/2025 16:54,1/13/2025 17:10,member,15.98333333,Monday,16,January,Winter,electric_bike,FALSE,16-30min
EB211A9DF605AD8B,1/30/2025 13:17,1/30/2025 13:22,member,5.083333333,Thursday,13,January,Winter,electric_bike,FALSE,0-15min
1596486C9FFDBB1C,1/18/2025 14:02,1/18/2025 14:09,member,6.5,Saturday,14,January,Winter,classic_bike,TRUE,0-15min
4FE606477E51C488,1/8/2025 14:24,1/8/2025 14:26,member,2.366666667,Wednesday,14,January,Winter,electric_bike,FALSE,0-15min
2A0E0F63C9141C10,1/2/2025 14:19,1/2/2025 14:23,member,3.883333333,Thursday,14,January,Winter,classic_bike,FALSE,0-15min
0F58E63E79DDBAEC,1/29/2025 8:46,1/29/2025 8:57,member,10.53333333,Wednesday,8,January,Winter,electric_bike,FALSE,0-15min
2A62ECBD0C57C0C2,1/19/2025 14:06,1/19/2025 14:46,member,40.01666667,Sunday,14,January,Winter,classic_bike,TRUE,31-60min
70D314A4B63FBBC8,1/1/2025 16:46,1/1/2025 16:49,member,2.716666667,Wednesday,16,January,Winter,classic_bike,FALSE,0-15min
2CDF6C6331304911,1/29/2025 10:30,1/29/2025 10:32,member,1.966666667,Wednesday,10,January,Winter,electric_bike,FALSE,0-15min
C04D74574D5F70BD,1/6/2025 20:26,1/6/2025 20:29,member,2.516666667,Monday,20,January,Winter,electric_bike,FALSE,0-15min
86FBF704B8A47F84,1/7/2025 17:39,1/7/2025 17:42,member,2.883333333,Tuesday,17,January,Winter,electric_bike,FALSE,0-15min
1731AC158113BB4F,1/5/2025 17:46,1/5/2025 17:48,member,2.6,Sunday,17,January,Winter,classic_bike,TRUE,0-15min
8011DA0D5759AF82,1/22/2025 17:05,1/22/2025 17:12,member,6.75,Wednesday,17,January,Winter,classic_bike,FALSE,0-15min
DF89FA604C8E6617,1/7/2025 17:12,1/7/2025 17:24,member,11.43333333,Tuesday,17,January,Winter,electric_bike,FALSE,0-15min
6486253FA933331B,1/7/2025 11:18,1/7/2025 11:23,member,4.683333333,Tuesday,11,January,Winter,classic_bike,FALSE,0-15min
C14615B91BEAE4FA,1/23/2025 11:45,1/23/2025 11:48,member,3.633333333,Thursday,11,January,Winter,electric_bike,FALSE,0-15min
AAC4F901F15EFE5C,1/30/2025 12:02,1/30/2025 12:41,member,39.21666667,Thursday,12,January,Winter,classic_bike,FALSE,31-60min
7C7B28BA788BFF2E,1/15/2025 8:44,1/15/2025 8:50,member,5.866666667,Wednesday,8,January,Winter,classic_bike,FALSE,0-15min
DB4212DA7E6715B3,1/13/2025 17:00,1/13/2025 17:05,member,4.216666667,Monday,17,January,Winter,classic_bike,FALSE,0-15min
CDB3FACA580982C0,1/29/2025 10:19,1/29/2025 10:35,member,16.7,Wednesday,10,January,Winter,electric_bike,FALSE,16-30min
5BC082DF741BAFF5,1/26/2025 15:25,1/26/2025 15:31,member,6.016666667,Sunday,15,January,Winter,classic_bike,TRUE,0-15min
38F19EF683070D1B,1/30/2025 18:04,1/30/2025 18:10,member,6.033333333,Thursday,18,January,Winter,classic_bike,FALSE,0-15min
311C6344A9DEC2FB,1/26/2025 16:55,1/26/2025 16:59,member,3.866666667,Sunday,16,January,Winter,electric_bike,TRUE,0-15min
1BB16AF9B0C5453D,1/9/2025 18:52,1/9/2025 18:56,member,3.933333333,Thursday,18,January,Winter,electric_bike,FALSE,0-15min
401D836CCA504624,1/10/2025 6:31,1/10/2025 6:34,member,3.183333333,Friday,6,January,Winter,electric_bike,FALSE,0-15min
09B39985EE17E7FD,1/26/2025 21:36,1/26/2025 21:39,member,3.033333333,Sunday,21,January,Winter,classic_bike,TRUE,0-15min
D626654F18E20564,1/25/2025 16:50,1/25/2025 16:53,casual,3.883333333,Saturday,16,January,Winter,electric_bike,TRUE,0-15min
E8C09264CA5D9709,1/12/2025 16:03,1/12/2025 16:26,member,22.55,Sunday,16,January,Winter,classic_bike,TRUE,16-30min
44BCC750164E1D3C,1/25/2025 16:19,1/25/2025 16:58,member,39.3,Saturday,16,January,Winter,electric_bike,TRUE,31-60min
E1423B3CCF84E402,1/14/2025 15:31,1/14/2025 15:37,member,5.15,Tuesday,15,January,Winter,classic_bike,FALSE,0-15min
42860CFA08E05D52,1/15/2025 21:02,1/15/2025 21:09,member,7.35,Wednesday,21,January,Winter,electric_bike,FALSE,0-15min
6D68C5C590753A08,1/30/2025 11:21,1/30/2025 11:30,member,8.816666667,Thursday,11,January,Winter,electric_bike,FALSE,0-15min
26F601A4F5A4766B,1/28/2025 19:23,1/28/2025 19:27,member,3.633333333,Tuesday,19,January,Winter,classic_bike,FALSE,0-15min
F3746F987DF531F6,1/9/2025 16:13,1/9/2025 16:17,member,3.85,Thursday,16,January,Winter,classic_bike,FALSE,0-15min
3CEE8231A73539EF,1/27/2025 7:08,1/27/2025 7:14,member,6.133333333,Monday,7,January,Winter,electric_bike,FALSE,0-15min
CB9AC2A9BE1D11A4,1/4/2025 22:28,1/4/2025 22:31,member,3.55,Saturday,22,January,Winter,classic_bike,TRUE,0-15min
45F1ED853B6B0428,1/29/2025 18:20,1/29/2025 18:24,member,3.683333333,Wednesday,18,January,Winter,electric_bike,FALSE,0-15min
12461374290AC5E8,1/22/2025 13:28,1/22/2025 13:40,member,12.26666667,Wednesday,13,January,Winter,electric_bike,FALSE,0-15min
8E9B5196D47EDDBD,1/17/2025 16:51,1/17/2025 17:30,member,39.36666667,Friday,16,January,Winter,classic_bike,FALSE,31-60min
F01D55A91CAF0E2D,1/25/2025 14:51,1/25/2025 15:08,member,17.05,Saturday,14,January,Winter,electric_bike,TRUE,16-30min
2F3ECB6AA968B167,1/16/2025 18:36,1/16/2025 18:41,member,5.05,Thursday,18,January,Winter,electric_bike,FALSE,0-15min
B9B3F3DB1CF631D2,1/5/2025 14:11,1/5/2025 14:40,member,28.7,Sunday,14,January,Winter,classic_bike,TRUE,16-30min
A6F00AF9B70C16F2,1/15/2025 18:03,1/15/2025 18:11,member,7.633333333,Wednesday,18,January,Winter,electric_bike,FALSE,0-15min
4644BDCC349B589A,1/3/2025 17:02,1/3/2025 17:21,member,18.65,Friday,17,January,Winter,electric_bike,FALSE,16-30min
7E99FA6625AC388D,1/14/2025 8:16,1/14/2025 8:23,member,7.75,Tuesday,8,January,Winter,electric_bike,FALSE,0-15min
7CCAB44D431429FA,1/3/2025 22:12,1/3/2025 22:27,member,15.01666667,Friday,22,January,Winter,classic_bike,FALSE,16-30min
0AEFB735F714D0A9,1/23/2025 14:28,1/23/2025 14:31,member,2.95,Thursday,14,January,Winter,electric_bike,FALSE,0-15min
211D3102C587BB78,1/23/2025 15:44,1/23/2025 15:53,member,8.85,Thursday,15,January,Winter,electric_bike,FALSE,0-15min
FAA9D62DDEEB6F91,1/17/2025 8:33,1/17/2025 8:37,member,4.483333333,Friday,8,January,Winter,classic_bike,FALSE,0-15min
58F712F95C94D6CA,1/23/2025 7:47,1/23/2025 8:03,member,16.35,Thursday,7,January,Winter,classic_bike,FALSE,16-30min
4495413C47466275,1/28/2025 9:05,1/28/2025 9:12,member,7.3,Tuesday,9,January,Winter,classic_bike,FALSE,0-15min
526BF61074013678,1/12/2025 12:17,1/12/2025 12:19,member,1.616666667,Sunday,12,January,Winter,electric_bike,TRUE,0-15min
2457DACE375A2DE0,1/27/2025 9:10,1/27/2025 9:23,member,12.85,Monday,9,January,Winter,classic_bike,FALSE,0-15min
1CD0437E1341A739,1/3/2025 6:16,1/3/2025 6:33,member,17.03333333,Friday,6,January,Winter,classic_bike,FALSE,16-30min
6C7FE4BE35008ED1,1/26/2025 14:11,1/26/2025 14:14,member,2.216666667,Sunday,14,January,Winter,electric_bike,TRUE,0-15min
167550F67916F389,1/1/2025 14:57,1/1/2025 15:05,member,7.033333333,Wednesday,14,January,Winter,electric_bike,FALSE,0-15min
9C5786469FA236F8,1/3/2025 13:53,1/3/2025 14:02,member,8.983333333,Friday,13,January,Winter,classic_bike,FALSE,0-15min
61A1B5D66D87B27A,1/17/2025 8:47,1/17/2025 8:51,member,4.416666667,Friday,8,January,Winter,electric_bike,FALSE,0-15min
C5A7401431DE2110,1/27/2025 20:22,1/27/2025 20:25,member,2.366666667,Monday,20,January,Winter,electric_bike,FALSE,0-15min
AB95364A0599A4E8,1/13/2025 0:28,1/13/2025 0:30,member,1.633333333,Monday,0,January,Winter,electric_bike,FALSE,0-15min
8C03FE6C91EF2A8F,1/31/2025 17:29,1/31/2025 17:33,member,3.7,Friday,17,January,Winter,classic_bike,FALSE,0-15min
3790A4666C89B4C1,1/31/2025 16:50,1/31/2025 16:57,member,7.783333333,Friday,16,January,Winter,electric_bike,FALSE,0-15min
354D0452A702D05E,1/27/2025 8:08,1/27/2025 8:29,member,20.83333333,Monday,8,January,Winter,classic_bike,FALSE,16-30min
E3443B602CAE4799,1/29/2025 7:14,1/29/2025 9:23,member,129.15,Wednesday,7,January,Winter,electric_bike,FALSE,120+min
32C11E67F5C0C51A,1/28/2025 8:24,1/28/2025 8:35,member,11.1,Tuesday,8,January,Winter,classic_bike,FALSE,0-15min
D168010512BE8D5A,1/26/2025 14:33,1/26/2025 14:41,member,7.55,Sunday,14,January,Winter,classic_bike,TRUE,0-15min
75CEF53F9CBF02D4,1/20/2025 13:32,1/20/2025 13:36,member,3.516666667,Monday,13,January,Winter,classic_bike,FALSE,0-15min
936D63061D0B3301,1/13/2025 9:26,1/13/2025 9:52,member,25.46666667,Monday,9,January,Winter,classic_bike,FALSE,16-30min
4F4D290AD4C71C67,1/23/2025 14:10,1/23/2025 14:19,member,9.35,Thursday,14,January,Winter,electric_bike,FALSE,0-15min
04B038A3B0E9376B,1/27/2025 12:20,1/27/2025 12:31,member,10.66666667,Monday,12,January,Winter,classic_bike,FALSE,0-15min
68B802B490B07C7D,1/31/2025 2:13,1/31/2025 2:16,member,3.016666667,Friday,2,January,Winter,electric_bike,FALSE,0-15min
EE452B7688782104,1/29/2025 18:44,1/29/2025 19:06,member,22.23333333,Wednesday,18,January,Winter,electric_bike,FALSE,16-30min
B91C72CB41CB9844,1/29/2025 7:43,1/29/2025 7:57,member,14.51666667,Wednesday,7,January,Winter,electric_bike,FALSE,0-15min
06519A5DA58026A6,1/31/2025 22:34,1/31/2025 22:53,member,18.96666667,Friday,22,January,Winter,electric_bike,FALSE,16-30min
BDA3B830E19A9D8F,1/16/2025 3:10,1/16/2025 3:15,member,5.35,Thursday,3,January,Winter,electric_bike,FALSE,0-15min
509CE16C6F81836A,1/25/2025 16:01,1/25/2025 16:15,member,14.71666667,Saturday,16,January,Winter,classic_bike,TRUE,0-15min
F171359F30010DDF,1/18/2025 7:43,1/18/2025 7:48,member,4.6,Saturday,7,January,Winter,classic_bike,TRUE,0-15min
9509A07902C7E4B9,1/23/2025 15:55,1/23/2025 16:38,member,43.21666667,Thursday,15,January,Winter,classic_bike,FALSE,31-60min
60044A355445B309,1/5/2025 7:36,1/5/2025 7:40,member,3.783333333,Sunday,7,January,Winter,classic_bike,TRUE,0-15min
4BC0129DF7736A77,1/26/2025 1:13,1/26/2025 1:22,member,8.366666667,Sunday,1,January,Winter,classic_bike,TRUE,0-15min
EB02BF21FFB74446,1/25/2025 10:48,1/25/2025 10:57,member,9.633333333,Saturday,10,January,Winter,classic_bike,TRUE,0-15min
3E5DDBDDA41A9634,1/23/2025 5:29,1/23/2025 5:35,member,6.533333333,Thursday,5,January,Winter,classic_bike,FALSE,0-15min
8DD9A89380883A09,1/7/2025 5:30,1/7/2025 5:37,member,7.233333333,Tuesday,5,January,Winter,classic_bike,FALSE,0-15min
1C0105B2ACCCB147,1/21/2025 5:27,1/21/2025 5:35,member,7.15,Tuesday,5,January,Winter,classic_bike,FALSE,0-15min
D06DBDE544FB2E08,1/16/2025 5:29,1/16/2025 5:36,member,7.15,Thursday,5,January,Winter,classic_bike,FALSE,0-15min
9A8434CE0849CAB7,1/13/2025 5:31,1/13/2025 5:38,member,7.05,Monday,5,January,Winter,classic_bike,FALSE,0-15min
EE8A679546EF706B,1/6/2025 5:37,1/6/2025 5:44,member,6.116666667,Monday,5,January,Winter,classic_bike,FALSE,0-15min
8D7276191F76F76A,1/13/2025 13:00,1/13/2025 13:12,member,12.41666667,Monday,13,January,Winter,classic_bike,FALSE,0-15min
A34B98ACCA6D1206,1/16/2025 17:57,1/16/2025 18:11,member,14.91666667,Thursday,17,January,Winter,classic_bike,FALSE,0-15min
2EA4924232D8A1AD,1/8/2025 8:44,1/8/2025 9:02,member,18.35,Wednesday,8,January,Winter,classic_bike,FALSE,16-30min
9E28DD1DDEB175B5,1/28/2025 7:29,1/28/2025 7:45,member,16.08333333,Tuesday,7,January,Winter,classic_bike,FALSE,16-30min
B152DB76FEC87F32,1/17/2025 8:57,1/17/2025 9:13,member,16.18333333,Friday,8,January,Winter,classic_bike,FALSE,16-30min
6E7E5682356DA115,1/30/2025 12:36,1/30/2025 12:53,member,17.38333333,Thursday,12,January,Winter,electric_bike,FALSE,16-30min
F3A661A180C1C0BE,1/3/2025 13:31,1/3/2025 13:34,member,2.633333333,Friday,13,January,Winter,classic_bike,FALSE,0-15min
87E5417DC628A78D,1/28/2025 10:41,1/28/2025 10:51,member,10.01666667,Tuesday,10,January,Winter,classic_bike,FALSE,0-15min
21BD7EE0B9057709,1/18/2025 13:02,1/18/2025 13:10,member,7.733333333,Saturday,13,January,Winter,electric_bike,TRUE,0-15min
21560198A6CCAF09,1/11/2025 20:37,1/11/2025 20:42,casual,4.55,Saturday,20,January,Winter,electric_bike,TRUE,0-15min
91DE277C01DB1A01,1/11/2025 20:36,1/11/2025 20:42,casual,5.983333333,Saturday,20,January,Winter,classic_bike,TRUE,0-15min
131E733F66D96223,1/28/2025 21:56,1/28/2025 22:01,casual,5.183333333,Tuesday,21,January,Winter,electric_bike,FALSE,0-15min
95F67431FC567598,1/25/2025 11:16,1/25/2025 11:25,casual,9.266666667,Saturday,11,January,Winter,electric_bike,TRUE,0-15min
01D489F0E6EACCF4,1/28/2025 15:55,1/28/2025 16:07,member,11.7,Tuesday,15,January,Winter,electric_bike,FALSE,0-15min
8DEE16C2C803E3F5,1/17/2025 10:37,1/17/2025 10:52,member,15.1,Friday,10,January,Winter,electric_bike,FALSE,16-30min
4C691ABF77A04389,1/29/2025 8:40,1/29/2025 9:14,member,34.58333333,Wednesday,8,January,Winter,classic_bike,FALSE,31-60min
D11E4CB829935F85,1/9/2025 17:09,1/9/2025 17:28,member,19.2,Thursday,17,January,Winter,classic_bike,FALSE,16-30min
9F1736359AEB4262,1/30/2025 14:07,1/30/2025 14:23,member,15.98333333,Thursday,14,January,Winter,electric_bike,FALSE,16-30min
DFBBD3AD0DDE6325,1/8/2025 7:42,1/8/2025 7:46,member,3.966666667,Wednesday,7,January,Winter,electric_bike,FALSE,0-15min
16379BF9C412DE42,1/28/2025 14:45,1/28/2025 15:08,member,22.73333333,Tuesday,14,January,Winter,classic_bike,FALSE,16-30min
FC4BDBE87934BFFC,1/29/2025 15:09,1/29/2025 15:22,casual,13.01666667,Wednesday,15,January,Winter,classic_bike,FALSE,0-15min
B880D94CAC8FDA34,1/28/2025 10:03,1/28/2025 10:07,member,3.433333333,Tuesday,10,January,Winter,classic_bike,FALSE,0-15min
B6735B3EDD0838F2,1/7/2025 14:06,1/7/2025 14:09,member,2.95,Tuesday,14,January,Winter,classic_bike,FALSE,0-15min
E4FCA2FA454CA7F2,1/1/2025 14:32,1/1/2025 14:37,member,4.166666667,Wednesday,14,January,Winter,classic_bike,FALSE,0-15min
F2EF00316DA8C1B1,1/17/2025 9:32,1/17/2025 9:47,member,14.5,Friday,9,January,Winter,classic_bike,FALSE,0-15min
